sentence_id,entity_tag,entity_src,entity_tgt
751a38a1,<entity1>,United States,Vereinigten Staaten
b0d7a9b4,<entity1>,California,Kalifornien
d252cce9,<entity1>,California,Kalifornien
d2978af4,<entity1>,California,Kalifornien
9ab5d8c8,<entity1>,California,Kalifornien
201c8923,<entity1>,California,Kalifornien
6610dcad,<entity1>,California,Kalifornien
3178f503,<entity1>,Democratic Party Primaries,Demokratischen Partei
8e96b806,<entity1>,New Delhi,Neu-Delhi
8e96b806,<entity2>,India,Indien
8e96b806,<entity3>,Colorado,Colorado
ec544fe0,<entity1>,United States,Vereinigten Staaten
ad05d4e0,<entity1>,Democratic Party,Demokratischen Partei
9cce3a01,<entity1>,California,Kalifornien
9cce3a01,<entity2>,San Francisco,San Francisco
61c5130c,<entity1>,Texas,Texas
91932ef1,<entity1>,Pennsylvania,Pennsylvania
3ebdafa4,<entity1>,Florida,Florida
1e65268c,<entity1>,United States,Vereinigten Staaten
1e65268c,<entity2>,Arkansas,Arkansas
0ae11c95,<entity1>,United States,Vereinigten Staaten
3c2270ee,<entity1>,United States,Vereinigten Staaten
ae4f6b3f,<entity1>,House of Representatives,Air National Guard
f8bafd9e,<entity1>,California,Kalifornien
f8bafd9e,<entity2>,United States,USA
b65e5339,<entity1>,Wharton School,Wharton School
b65e5339,<entity2>,University of Pennsylvania,University of Pennsylvania
8a6e2d02,<entity1>,California,Kalifornien
15e9dbde,<entity1>,Howard University,Howard Universität
a9d8a2f3,<entity1>,California,Kalifornien
fa32cf79,<entity1>,War of 1812,Britisch-Amerikanischen Krieges
26e693d0,<entity1>,California,Kalifornien
2285c876,<entity1>,Iraq War,Irakkriegs
417c0a7b,<entity1>,USA,USA
417c0a7b,<entity2>,WWII,Zweite Weltkrieg
a6205111,<entity1>,United States,Vereinigten Staaten
bbde93c5,<entity1>,United Kingdom,Vereinigten Königreichs
fa6b0434,<entity1>,War of 1812,Britisch-Amerikanische Krieg
3011bb09,<entity1>,France,Frankreich
1de2971f,<entity1>,United States,USA
ff443248,<entity1>,United States,Vereinigten Staaten
84c976a7,<entity1>,Germany,Deutschland
b2d8d95b,<entity1>,U.S.,USA
b2d8d95b,<entity2>,United States,Vietnam
b2d8d95b,<entity3>,Vietnam,Vietnam-Kriegs
d6acdf00,<entity1>,United States,Weißen
a7e2cd9b,<entity1>,United States,Vereinigten Staaten
ff750c8f,<entity1>,United States,USA
6f184137,<entity1>,United States,Vereinigten Staaten
784320c7,<entity1>,Bill Clinton,Bill Clintons
784320c7,<entity2>,United States,Vereinigten Staaten
660ec6c6,<entity1>,George W Bush,Georg W Bushs
660ec6c6,<entity2>,United States,Vereinigten Staaten
35751cce,<entity1>,California,Kalifornien
99b10b77,<entity1>,American Samoa,Amerikanisch-Samoa
ab6c0edc,<entity1>,Northern Mariana Islands,Marianen
265e0425,<entity1>,France,Frankreich
a2126754,<entity1>,United States,Vereinigten Staaten
b5cdbdf2,<entity1>,United States,Vereinigten Staaten
062ad25f,<entity1>,United States,Vereinigten Staaten
043e8790,<entity1>,Canada,Kanada
cf4e926c,<entity1>,New York,New York
3f466430,<entity1>,America,Amerika
a6e1025b,<entity1>,America,Anerikas
98d600ff,<entity1>,California,Kalifornien
3d7fe2a3,<entity1>,Hispanic,USA
5e74dd9d,<entity1>,United States,Vereinigten Staaten
3df3b457,<entity1>,United States,Vereinigten Staaten
dc4767c9,<entity1>,United States,Vereinigten Staaten
1259b123,<entity1>,Germany,Deutschlands
61cf3b52,<entity1>,California,Kalifornien
7f942f20,<entity1>,Africa,Afrika
2fc874c8,<entity1>,Africa,Afrika
4fccaa7f,<entity1>,White House,Weißen Haus
6ddff3ab,<entity1>,US,USA
b2d0ed3a,<entity1>,US,USA
ac2c0ece,<entity1>,USA,USA
dc437f3d,<entity1>,USA,USA
dbd09037,<entity1>,US,Vereinigten Staaten
fafd8bb6,<entity1>,United States,Vereinigten Staaten
86c24aac,<entity1>,United States,Vereinigten Staaten
f18d4a74,<entity1>,United States,Vereinigten Staaten
706e6f3f,<entity1>,United States,Vereinigten Staaten
dfbe2e60,<entity1>,Russia,Russlands
ea93a917,<entity1>,Russia,Russland
1706ef48,<entity1>,Cuba,Kuba
cb693d61,<entity1>,USA,USA
c72a4be3,<entity1>,Mexico,Mexiko
c0cb58e7,<entity1>,Cambodia,Kambodschas
dfb0e939,<entity1>,Korea,Korea
fe02d7f4,<entity1>,Japan,Japan
f5322f52,<entity1>,Donald Trump,Donald Trum
adb50e4d,<entity1>,Russia,Russland
c841d666,<entity1>,North Korea,Nordkorea
581fec6d,<entity1>,Australia,Australien
ffd6afdc,<entity1>,United Kingdoms,Vereinigte Königreich
c11cd8a0,<entity1>,Jordan,Jordanien
c782d153,<entity1>,Germany,Deutschland
be381f7f,<entity1>,Australia,Australiens
c44f54b9,<entity1>,Berlin Wall,Berliner Mauer
e540e66d,<entity1>,Otto von Bismarck,Otto von Bismarck
e540e66d,<entity2>,Germany,Deutschland
7a4bcf90,<entity1>,Colombia,Kolumbien
fb014c4a,<entity1>,Joe Biden,Joe Biden
fb014c4a,<entity2>,United States,Vereinigten Staaten
e15b52d8,<entity1>,George W. Bush,George W. Bush
e15b52d8,<entity2>,United States,Vereinigten Staaten
1a2a8ea5,<entity1>,UK,Vereinigten Königreichs
1a2a8ea5,<entity2>,House of Commons,House of Commons
1a2a8ea5,<entity3>,House of Lords,of Lords
e1e3808a,<entity1>,Jacinda Ardern,Jacinda Ardern
e1e3808a,<entity2>,New Zealand,Neuseeland
79c4b6fc,<entity1>,Republican Party,Republikanische Partei
cf8a2aa1,<entity1>,Britain,Großbritannien
d9f032c4,<entity1>,Greece,Griechenland
6b804c06,<entity1>,Canada,Kanada
03939df1,<entity1>,California,Kalifornien
b154307b,<entity1>,Harry Truman,Harry Truman
b154307b,<entity2>,Europe,Europa
3a1c623b,<entity1>,North America,Nordamerika
3a1c623b,<entity2>,NES,NES
3a1c623b,<entity3>,Super Nintendo,Super Nintendo
ee0df82c,<entity1>,Pokémon,Pokémon Rot
ee0df82c,<entity2>,Pokémon Red,Pokémon Blau
f399f5ee,<entity1>,Pokémon,Pokemon
f399f5ee,<entity2>,Grand Theft Auto,Grand Theft Auto
e36136d4,<entity1>,Cloud Strife,Cloud Strife
e36136d4,<entity2>,Tifa Lockhart,Tifa Lockhard
c892b493,<entity1>,Risk of Rain 2,Disk of Rain 2
27c7f25d,<entity1>,Pac-Man,Pacman
293ba83e,<entity1>,Dragon Age,Dragon-Age-Reihe
da2c2303,<entity1>,Crash Bandicoot,Game Boy Advance
0bce53d1,<entity1>,Valkyria Chronicles,Valkyria-Chronicles-Reihe
9573e4ad,<entity1>,Streets of Rage,Street of Rage
9573e4ad,<entity2>,Sega Genesis,Genesis
8b42fcbf,<entity1>,Mortal Kombat,Mortal Combat
fac7abaa,<entity1>,Mario Kart,Mario-Kart-Reihe
15487cfe,<entity1>,Mario Kart,Mario
ca375f30,<entity1>,North America,Nordamerika
9c91d85a,<entity1>,Smash Bros,Smash Bros
9c91d85a,<entity2>,Princess Peach,Peach
b1c5c392,<entity1>,Elder Scrolls,Elder Scrolls
a1f06f85,<entity1>,Game Boy,Miyamoto
c7277eb3,<entity1>,Final Fantasy,Cid
e26fde4c,<entity1>,Bethesda Game Studios,Bethesta Game Studios
4ae643f7,<entity1>,Resident Evil,Resident-Evil-Trilogie
4ae643f7,<entity2>,Jill Valentine,Jill Valentine
ed7ae1bb,<entity1>,Advance Wars,Advanced Wars
ed7ae1bb,<entity2>,Game Boy Advance,GameBoy Advance
98471c7a,<entity1>,Fatal Frame,Fatal Frames
98471c7a,<entity2>,North America,Nordamerika
67a3c66d,<entity1>,Mario Kart,Mario Kart
217bb49c,<entity1>,Mario,Mario
217bb49c,<entity2>,Mario,Mario
35f81fb5,<entity1>,Fallout,Fallout
fab47713,<entity1>,Tortimer,Tortimer
83e76946,<entity1>,Chris Sawyer,Chris Sawyer
6b228d3e,<entity1>,US,USA
9be93a95,<entity1>,Crash Bandicoot,Naughty Dog
e9622fb6,<entity1>,Dragon Ball Z,Dragonball Z
e9622fb6,<entity2>,Dragonball Z: Sagas,Dragonball Z Saga
e9622fb6,<entity3>,Goku,Goku
596197e0,<entity1>,Assassin's Creed,Assassins Creed-Reihe
ad350cf5,<entity1>,Assassin's Creed,Assassins Creed-Reihe
ad350cf5,<entity2>,Peloponnesian War,Peloponnesischen Krieges
6668e467,<entity1>,Assassin's Creed,Assassins Creed
6668e467,<entity2>,Ancient Egypt,Ägyptens
747d605d,<entity1>,Madden NFL,Madden NFL
747d605d,<entity2>,Chris Collinsworth,Chris Collinsworth
2837fbf3,<entity1>,Super Mario Bros,Super Mario Bros
2837fbf3,<entity2>,North America,Nordamerika
7f54d699,<entity1>,Resident Evil,Resident Evil
7f54d699,<entity2>,Raccoon City,Racoon City
5018f654,<entity1>,Battlefield,Battlefield
5018f654,<entity2>,World War I,Ersten Weltkrieges
8e0749da,<entity1>,The Legend of Zelda,The Lengend of Zelda
0b068bb2,<entity1>,Zelda,Gameboy Color
9d5a01cd,<entity1>,Uncharted,Uncharted-Reihe
9d5a01cd,<entity2>,Madagascar,Madagaskar
f2c2c3dc,<entity1>,Fallout,Fallout
ee5c034b,<entity1>,Brazilian,Tekken 3
791a7055,<entity1>,Assassin's Creed,Assassin's Creed
791a7055,<entity2>,PlayStation 5,PlayStation 5
791a7055,<entity3>,Europe,Europa
7fa69f42,<entity1>,North American,Nordamerika
7fa69f42,<entity2>,Splatoon,Splatoon
b3799ee6,<entity1>,Super Mario Bros,Super Mario Bros
10b5dba1,<entity1>,US,USA
9b591c4b,<entity1>,Super Smash Bros,Super Smash Bros
9b591c4b,<entity2>,Ganondorf,Ganondorf
d40cf5de,<entity1>,Spider-Man,Spider Man
d40cf5de,<entity2>,PS5,PS5
c8a8b965,<entity1>,Smash Bros,Smash Bros
c8a8b965,<entity2>,Princess Peach,Prinzessin
c2d40db0,<entity1>,Castlevania,Castlevania
c2d40db0,<entity2>,Game Boy Advance,Gameboy Advance
e56efd46,<entity1>,Pokedex,Pokedex
563e735c,<entity1>,Pokedex,Pokedex
a2dcfa7e,<entity1>,Pokedex,Pokedex
3f227ccc,<entity1>,Pokedex,Pokedex
9fb5eede,<entity1>,The Sims 4,Sims 4
2623e515,<entity1>,M. Bison,M. Bison
f5f9e161,<entity1>,Pokedex,Pokedex
a4b0110f,<entity1>,Pokedex,Pokedex
16034331,<entity1>,Final Fantasy,Final-Fantasy-Reihe
0c68e8d6,<entity1>,Super Smash Bros,Super Smash Bros
f9840fc8,<entity1>,Link,Link
b86c7092,<entity1>,Mario,Mario
cb8a171c,<entity1>,Geralt of Rivia,Geralt von Rivia
d892a105,<entity1>,Pacman,Pacman
d892a105,<entity2>,Ms,Pacman
6312223f,<entity1>,Pac-Man,Pacman
6312223f,<entity2>,Clyde,Clyde
11056421,<entity1>,Activision,Activison
805eba17,<entity1>,Activision,Activison
805eba17,<entity2>,Call of Duty,Call of Duty
51933b24,<entity1>,Zelda,Zelda
51933b24,<entity2>,The Legend of Zelda: A Link to the Past,The Legend of Zelda:
e50aa20f,<entity1>,Call of Duty,Call of Duty
e50aa20f,<entity2>,WW I,ersten Weltkrieg
97815f44,<entity1>,Princess Peach,Prinzessin
97815f44,<entity2>,Mario,Mario-Franchise
acaa460a,<entity1>,Jagex,Jagex
1f592914,<entity1>,Cyberpunk 2077,Cyperpunk 2077
1f592914,<entity2>,Nintendo Switch,Nintendo Switch
0d9b5596,<entity1>,Dr Wiley,Wily
0d9b5596,<entity2>,Megaman,Megaman-Serie
7f85b964,<entity1>,Sonic,Sonics
7f85b964,<entity2>,Tails,Tails
7f85b964,<entity3>,Yasushi Yamaguchi,Yasushi Yamaguchi
6186170e,<entity1>,Neo Cortex,Neo Cortex
6186170e,<entity2>,Crash Bandicoot,Crash Bandicoot
283f60e6,<entity1>,US Civil War,Hundertjährige Krieg
283f60e6,<entity2>,Hundred Years War,Amerikanische Bürgerkrieg
31013893,<entity1>,Louis XIV,Ludwig XIV
31013893,<entity2>,Franz Joseph I,Franz Joseph I.
08a14756,<entity1>,Ethiopian Empire,Khmer
08a14756,<entity2>,Khmer Empire,Kaiserreich Abessinien
82a89c4b,<entity1>,Canada,Kanada
82a89c4b,<entity2>,Great Britain,Großbritannien
80a12e93,<entity1>,England,England
80a12e93,<entity2>,Sweden,Schweden
5db3a0e1,<entity1>,Korean War,Koreakrieg
5db3a0e1,<entity2>,Vietnam War,Vietnamkrieg
c514160b,<entity1>,George VI,Georg VI
c514160b,<entity2>,Elizabeth II,Elizabeth II
23727ddc,<entity1>,United States,Vereinigten Staaten
23727ddc,<entity2>,John Adams,John Adams
23727ddc,<entity3>,John Quincy Adams,John Quincy Adams
9078fd23,<entity1>,America,Pearl Harbor
9078fd23,<entity2>,World War II,Zweiten Weltkrieg
9078fd23,<entity3>,Japanese,Japans
9078fd23,<entity4>,Pearl Harbor,USA
1f92031b,<entity1>,Elizabeth I,Elisabeth I
1f92031b,<entity2>,Victoria,Victoria
f3351d96,<entity1>,Hadrian,Hadrianswall
23dfc66d,<entity1>,Henry VIII,Heinrich VIII
23dfc66d,<entity2>,Elizabeth I,Elisabeth I.
34a084d5,<entity1>,Iraq,Irakkrieg
34a084d5,<entity2>,Vietnam,Vietnamkrieg
5163b8c4,<entity1>,King,Georg II
5163b8c4,<entity2>,George II,Georg I.
21a38edb,<entity1>,Vietnam War,Vietnamkrieg
4b03f3aa,<entity1>,Henry VII,Heinrich VII
4b03f3aa,<entity2>,Henry VIII,Heinrich VIII.
18886d0f,<entity1>,Louis XIV,Ludwig XIV
18886d0f,<entity2>,Louis XV,Ludwig XV.
57091ac3,<entity1>,Cleopatra,Kleopatra
57091ac3,<entity2>,King Tut,Tutanchamun
21b388a4,<entity1>,Ottoman Empire,Osmanische Reich
21b388a4,<entity2>,British Empire,Britische Weltreich
36406773,<entity1>,Civil War,Zweite Weltkrieg
1619e4d6,<entity1>,Great Wall of China,Chinesische Mauer
30045ad3,<entity1>,The Colosseum,Kolosseum
30045ad3,<entity2>,Parthenon,Parthenon
b6a9be98,<entity1>,Empire State Building,State Buiding
b6a9be98,<entity2>,Chrysler Building,Chrysler Building
0c3d3404,<entity1>,Peter the Great,Peter der Große
0c3d3404,<entity2>,Nicholas I,Nikolaus I.
0ca64a17,<entity1>,Korean War,Koreakrieg
0ca64a17,<entity2>,Vietnam War,Vietnamkrieg
7b0b7062,<entity1>,Boer War,Krimkrieg
956cae16,<entity1>,American Civil War,Amerikanischen Bürgerkriegs
956cae16,<entity2>,Battle of Gettysburg,Gettysburg
956cae16,<entity3>,Battle of Nashville,Nashville
d20b57cc,<entity1>,Summer Olympics,Olympischen Sommerspielen
d20b57cc,<entity2>,Italy,Italien
d20b57cc,<entity3>,Romania,Rumänien
ad209e42,<entity1>,King Tut,Tutanchamun
ad209e42,<entity2>,Alexander the Great,Alexander der Große
a89e31d4,<entity1>,Nefertiti,Nofretetes
fa1cf08b,<entity1>,Henry VIII,Heinrich VIII
fa1cf08b,<entity2>,Henry VII,Heinrich VII.
49b7261b,<entity1>,Henry VIII,Heinrich VIII
49b7261b,<entity2>,Edward VI,Eduard VI
49b7261b,<entity3>,Henry,Henry
49b7261b,<entity4>,Cornwall,Cornwall
344d5b5d,<entity1>,US Civil War,Zweite Weltkrieg
45bf9bec,<entity1>,Elizabeth II,Elisabeth II
45bf9bec,<entity2>,Victoria,Victoria
25a4e4b5,<entity1>,War of 1812,Britisch-Amerikanische Krieg
25a4e4b5,<entity2>,World War II,Zweite Weltkrieg
e80c2633,<entity1>,Mayans,Mayas
a7fb5e3d,<entity1>,Incas,Inka
4d5ee4cc,<entity1>,Aztecs,Inka
a26f7f2a,<entity1>,Edward V,Eduard V. von England
a26f7f2a,<entity2>,England,von England
a26f7f2a,<entity3>,Richard III,Richard III
ca6bc39a,<entity1>,Vietnam War,Vietnamkrieg
ca6bc39a,<entity2>,Korean War,Koreakrieg
43c8fa81,<entity1>,United States,USA
43c8fa81,<entity2>,India,Indien
c4bcd1ba,<entity1>,French,Frankreichs
c4bcd1ba,<entity2>,Francois Mitterand,François Mitterand
c4bcd1ba,<entity3>,Jacques Chirac,Jacques Chirac
50d81e61,<entity1>,Russia,Russland
50d81e61,<entity2>,Alexander II,Alexander II
50d81e61,<entity3>,Alexander III,Alexander III.
a11d122c,<entity1>,UK,Vereinigte Königreich
a11d122c,<entity2>,Elizabeth I,Elisabeth I.
a11d122c,<entity3>,Elizabeth II,Elisabeth II.
cc3037c7,<entity1>,World War I,Zweite Weltkrieg
f8fa3e88,<entity1>,England,England
f8fa3e88,<entity2>,Zanzibar,Sansibar
54330901,<entity1>,Greece,Griechenland
54330901,<entity2>,Sparta,Sparta
54330901,<entity3>,Athens,Athen
21dd5aec,<entity1>,French Revolution,Französische Revolution
21dd5aec,<entity2>,Industrial Revolution,Industrielle Revolution
494fd927,<entity1>,Vietnam War,Vietnamkrieg
494fd927,<entity2>,Korean War,Koreakrieg
e4de6ff3,<entity1>,Persian,Persische
e4de6ff3,<entity2>,Russian Empire,Russische
09565b41,<entity1>,Ottoman Empire,Osmanische Reich
2f138377,<entity1>,British Empire,Britische Weltreich
2f138377,<entity2>,Mongol Empire,Mongolische Reich
c8862454,<entity1>,Vietnam,Vietnamkrieg
2b3c4ae3,<entity1>,World War II,Zweite Weltkrieg
2b3c4ae3,<entity2>,American Civil War,Amerikanische Bürgerkrieg
c1ce20d1,<entity1>,Victoria,Victoria
c1ce20d1,<entity2>,Elizabeth II,Elisabeth II.
d027426b,<entity1>,Battle of Dranesville,Dranesville
d027426b,<entity2>,Battle of Gettysburg,Gettysburg
f2cf7cec,<entity1>,World War II,Zweiten Weltkriegs
f2cf7cec,<entity2>,Battle of the Atlantic,Atlantikschlacht
f2cf7cec,<entity3>,Battle of Kursk,Kursk
7fb277c4,<entity1>,English,Elisabeth I.
7fb277c4,<entity2>,Queen Victoria,Victoria
19e2d8c3,<entity1>,US,USA
19e2d8c3,<entity2>,War in Afghanistan,Afghanistan
19e2d8c3,<entity3>,Vietnam War,Vietnamkrieg
4ee283ba,<entity1>,Persian Gulf War,Zweite Golfkrieg
7a66f9da,<entity1>,Narmer,Narmer
7a66f9da,<entity2>,Horus Bird,Vogel
21d85ecd,<entity1>,United States,USA
21d85ecd,<entity2>,Russia,Russland
2f77463e,<entity1>,Peter the Great,Peter der Große
2f77463e,<entity2>,Catherine the Great,Katharina die Große
11f2db66,<entity1>,Henry VIII,Heinrich VII
11f2db66,<entity2>,Richard III,Richard III
1a25b196,<entity1>,British,Britannien
1a25b196,<entity2>,Victoria,Victoria
1a25b196,<entity3>,George III,George III
1a25b196,<entity4>,U.K.,Vereinigte Königreich
ba5ce04d,<entity1>,European,England
ba5ce04d,<entity2>,San Marino,San Marino
a46e3342,<entity1>,British,Georg III
a46e3342,<entity2>,George III,Elisabeth II
8ae65529,<entity1>,Axis Power,Pearl Harbor
8ae65529,<entity2>,U.S.,USA
8ae65529,<entity3>,Japan,Japan
8ae65529,<entity4>,Germany,Deutschland
79395e64,<entity1>,Axis Power,Italien
79395e64,<entity2>,Italy,Japan
a5c83963,<entity1>,France,Frankreich
a5c83963,<entity2>,Britain,Großbritannien
a5c83963,<entity3>,North America,Nordamerika
2867668f,<entity1>,United States,Vereinigten Staaten
2867668f,<entity2>,Abraham Lincoln,Abraham Lincoln
2867668f,<entity3>,George Washington,George Washington
4ddb6ba0,<entity1>,Korean War,Koreakrieg
4ddb6ba0,<entity2>,WW II,Zweite Weltkrieg
c7484b03,<entity1>,Ming,Ming Dynastie
c7484b03,<entity2>,Song,Song Dynastie
7baab5d2,<entity1>,Roman Empire,Frankreich
7baab5d2,<entity2>,France,England
7baab5d2,<entity3>,England,Römischen Reich
00a5d728,<entity1>,India,Indien
00a5d728,<entity2>,United Kingdom,Vereinigte Königreich
00a5d728,<entity3>,France,Frankreich
0465ea62,<entity1>,Korean War,Koreakrieg
0465ea62,<entity2>,Spanish American War,Spanisch-Amerikanische Krieg
657d131a,<entity1>,World War I,Erste Weltkrieg
18d7dd81,<entity1>,Second Seminole War,Zweite Seminolenkrieg
18d7dd81,<entity2>,World War II,Zweite Weltkrieg
76027ffa,<entity1>,Iraq War,Irakkrieg
76027ffa,<entity2>,Korean War,Koreakrieg
e5846c2c,<entity1>,Chinese,Ming Dynastie
e5846c2c,<entity2>,Ming Dynasty,Song Dynastie
dc511c98,<entity1>,Mexico,Mexiko
dc511c98,<entity2>,Ecuador,Ecuador
6644cf7b,<entity1>,Napoleon Bonaparte,Napoleon Bonaparte
6644cf7b,<entity2>,Elizabeth II,Elisabeth II
a7aadef7,<entity1>,US,USA
a7aadef7,<entity2>,Germany,Deutschland
65339a8a,<entity1>,Rameses III,Ramses III
65339a8a,<entity2>,Cleopatra,Kleopatra
4cef67db,<entity1>,Genghis Khan,Dschingis Khan
4cef67db,<entity2>,Kublai Khan,Kublai Khan
840c9eef,<entity1>,American,Vietnamkrieg
840c9eef,<entity2>,Iraq,Irak
66601aed,<entity1>,Korea,Koreakrieg
66601aed,<entity2>,WW II,Weltkrieg
deaf829e,<entity1>,World War II,Zweite Weltkrieg
f2107aca,<entity1>,Alexander the Great,Alexander der Große
f2107aca,<entity2>,Julius Ceasar,Julius Ceasar
56fa4ecd,<entity1>,Alexander the Great,Alexander der Große
56fa4ecd,<entity2>,Philip II,Philipp II
56fa4ecd,<entity3>,Macedon,von Makedonien
512423c9,<entity1>,Alexander the Great,Alexander der Große
512423c9,<entity2>,Philip II,Philipp II
512423c9,<entity3>,Macedon,von Makedonien
e3ac35a1,<entity1>,Alexander the Great,Alexander der Große
e3ac35a1,<entity2>,Julius Ceasar,Julius Ceasar
6d871fd6,<entity1>,Battle of Bunker Hill,Bunker Hill
6d871fd6,<entity2>,Battle of Long Island,Long Island
d5152938,<entity1>,Russia,Russland
d5152938,<entity2>,Ivan IV,Iwan IV
d5152938,<entity3>,Ivan VI,Iwan VI
1f1f5b58,<entity1>,American,Erste Weltkrieg
1670507e,<entity1>,World War II,Zweiten Weltkrieg
1670507e,<entity2>,Germany,Deutschland
1670507e,<entity3>,Soviet Union,Sowjetunion
52f029e8,<entity1>,United,Vereinigten Staaten
f4067567,<entity1>,San Marino,San Marino
f4067567,<entity2>,Luxembourg,Luxemburg
856bb298,<entity1>,Korean War,Koreakrieg
856bb298,<entity2>,Vietnam War,Vietnamkrieg
3a119d11,<entity1>,United States,Vereinigten Staaten
3a119d11,<entity2>,Soviet Union,Sowjetunion
dd65aeac,<entity1>,World War II,Zweiten Weltkrieg
dd65aeac,<entity2>,China,China
dd65aeac,<entity3>,Germany,Deutschland
7b968467,<entity1>,George I,George I.
7b968467,<entity2>,Henry VIII,Heinrich VIII.
f91b20e7,<entity1>,Korean War,Koreakrieg
f91b20e7,<entity2>,Vietnam War,Vietnamkrieg
fba83ea0,<entity1>,World War II,2. Weltkrieg
fba83ea0,<entity2>,Vietnam War,Vietnamkrieg
1aeeb334,<entity1>,World War II,Weltkrieg
3e6591ec,<entity1>,Vietnam War,Vietnamkrieg
d6256589,<entity1>,Abbasid Caliphate,Abbasidenkalifat
d6256589,<entity2>,Mongol Empire,Mongolenreich
2c904db9,<entity1>,Japan,Japan
2c904db9,<entity2>,Korea,Korea
2c904db9,<entity3>,Gojong,Gojong
9e81abb9,<entity1>,United States,Vereinigten Staaten
9e81abb9,<entity2>,Bill Clinton,Bill Clinton
9e81abb9,<entity3>,Franklin D. Roosevelt,Franklin D. Roosevelt
fe2a5bf2,<entity1>,World War II,Zweite Weltkrieg
fe2a5bf2,<entity2>,Afghanistan,Afghanistan
fe2a5bf2,<entity3>,United States,Vereinigten Staaten
fe2a5bf2,<entity4>,Taliban,Taliban
c51668a2,<entity1>,World War I,Erste Weltkrieg
c51668a2,<entity2>,American Civil War,Amerikanische Bürgerkrieg
8be1ab7c,<entity1>,World War I,Zweiten Weltkrieg
8be1ab7c,<entity2>,World War II,Ersten
ccf98707,<entity1>,Vietnam War,Vietnamkrieg
ccf98707,<entity2>,World War I,Erste Weltkrieg
e5462786,<entity1>,Vietnam,Vietnam
e5462786,<entity2>,Iraq,Irak
e2599653,<entity1>,Anne,Anne
e2599653,<entity2>,George I,Georg I.
